id,key,value,type
2319892461,natural,tree,regular
2319892461,species,Citrus × aurantium,regular
2319892461,es,Naranjo amargo,species
2319892461,wikidata,Q147096,species
2319892461,wikipedia,es:Citrus × aurantium,species
2319892462,genus,Citrus,regular
2319892462,leaf_cycle,evergreen,regular
2319892462,leaf_type,broadleaved,regular
2319892462,natural,tree,regular
2319892462,species,Citrus × aurantium,regular
2319892462,es,Naranjo amargo,species
2319892463,genus,Citrus,regular
2319892463,leaf_cycle,evergreen,regular
2319892463,leaf_type,broadleaved,regular
2319892463,natural,tree,regular
2319892463,species,Citrus × aurantium,regular
2319892463,es,Naranjo amargo,species
2319892464,genus,Citrus,regular
2319892464,leaf_cycle,evergreen,regular
2319892464,leaf_type,broadleaved,regular
2319892464,natural,tree,regular
2319892464,species,Citrus × aurantium,regular
2319892464,es,Naranjo amargo,species
2319892464,wikidata,Q147096,species
2319892464,wikipedia,es:Citrus × aurantium,species
2319892465,genus,Citrus,regular
2319892465,leaf_cycle,evergreen,regular
2319892465,leaf_type,broadleaved,regular
2319892465,natural,tree,regular
2319892465,species,Citrus × aurantium,regular
2319892465,es,Naranjo amargo,species
2319892465,wikidata,Q147096,species
2319892465,wikipedia,es:Citrus × aurantium,species
2319892466,genus,Citrus,regular
2319892466,leaf_cycle,evergreen,regular
2319892466,leaf_type,broadleaved,regular
2319892466,natural,tree,regular
2319892466,species,Citrus × aurantium,regular
2319892466,es,Naranjo amargo,species
2319892466,wikidata,Q147096,species
2319892466,wikipedia,es:Citrus × aurantium,species
2319892467,genus,Citrus,regular
2319892467,leaf_cycle,evergreen,regular
2319892467,leaf_type,broadleaved,regular
2319892467,natural,tree,regular
2319892467,species,Citrus × aurantium,regular
2319892467,es,Naranjo amargo,species
2319892467,wikidata,Q147096,species
2319892467,wikipedia,es:Citrus × aurantium,species
2319892468,genus,Citrus,regular
2319892468,leaf_cycle,evergreen,regular
2319892468,leaf_type,broadleaved,regular
2319892468,natural,tree,regular
2319892468,species,Citrus × aurantium,regular
2319892468,es,Naranjo amargo,species
2319892468,wikidata,Q147096,species
2319892468,wikipedia,es:Citrus × aurantium,species
2319892470,natural,tree,regular
2319892471,genus,Citrus,regular
2319892471,leaf_cycle,evergreen,regular
2319892471,leaf_type,broadleaved,regular
2319892471,natural,tree,regular
2319892471,species,Citrus × aurantium,regular
2319892471,es,Naranjo amargo,species
2319892471,wikidata,Q147096,species
2319892471,wikipedia,es:Citrus × aurantium,species
2319892472,natural,tree,regular
2319892473,genus,Citrus,regular
2319892473,leaf_cycle,evergreen,regular
2319892473,leaf_type,broadleaved,regular
2319892473,natural,tree,regular
2319892473,species,Citrus × aurantium,regular
2319892473,es,Naranjo amargo,species
2319892474,genus,Citrus,regular
2319892474,leaf_cycle,evergreen,regular
2319892474,leaf_type,broadleaved,regular
2319892474,natural,tree,regular
2319892474,species,Citrus × aurantium,regular
2319892474,es,Naranjo amargo,species
2319892474,wikidata,Q147096,species
2319892474,wikipedia,es:Citrus × aurantium,species
2319892475,genus,Citrus,regular
2319892475,leaf_cycle,evergreen,regular
2319892475,leaf_type,broadleaved,regular
2319892475,natural,tree,regular
2319892475,species,Citrus × aurantium,regular
2319892475,es,Naranjo amargo,species
2319892475,wikidata,Q147096,species
2319892475,wikipedia,es:Citrus × aurantium,species
2319892476,genus,Citrus,regular
2319892476,leaf_cycle,evergreen,regular
2319892476,leaf_type,broadleaved,regular
2319892476,natural,tree,regular
2319892476,species,Citrus × aurantium,regular
2319892476,es,Naranjo amargo,species
2319922186,leaf_cycle,deciduous,regular
2319922186,leaf_type,broadleaved,regular
2319922186,natural,tree,regular
2319922191,leaf_cycle,deciduous,regular
2319922191,leaf_type,broadleaved,regular
2319922191,natural,tree,regular
2319922192,leaf_cycle,deciduous,regular
2319922192,leaf_type,broadleaved,regular
2319922192,natural,tree,regular
2319922194,amenity,bench,regular
2319922194,backrest,yes,regular
2319922196,leaf_cycle,deciduous,regular
2319922196,leaf_type,broadleaved,regular
2319922196,natural,tree,regular
2319922198,natural,tree,regular
2319922200,amenity,bench,regular
2319922200,backrest,yes,regular
2319922200,colour,white,regular
2319922200,material,stone,regular
2319922200,seats,8,regular
2319922200,source,survey,regular
2319922201,crossing_ref,zebra,regular
2319922201,highway,crossing,regular
2319922201,wheelchair,yes,regular
2319922203,leaf_cycle,deciduous,regular
2319922203,leaf_type,broadleaved,regular
2319922203,natural,tree,regular
2319922205,amenity,bench,regular
2319922205,backrest,yes,regular
2319922207,amenity,bench,regular
2319922207,backrest,yes,regular
2319922209,amenity,bench,regular
2319922209,backrest,yes,regular
2319922209,colour,white,regular
2319922209,material,stone,regular
2319922209,seats,8,regular
2319922209,source,survey,regular
2319922212,amenity,bench,regular
2319922212,backrest,yes,regular
2319922214,natural,tree,regular
2319922216,leaf_cycle,deciduous,regular
2319922216,leaf_type,broadleaved,regular
2319922216,natural,tree,regular
2319922218,leaf_cycle,evergreen,regular
2319922218,leaf_type,needleleaved,regular
2319922218,natural,tree,regular
2319922220,leaf_cycle,deciduous,regular
2319922220,leaf_type,broadleaved,regular
2319922220,natural,tree,regular
2319922222,leaf_cycle,deciduous,regular
2319922222,leaf_type,broadleaved,regular
2319922222,natural,tree,regular
2319922225,country,ES,addr
2319922225,amenity,telephone,regular
2319922227,amenity,bench,regular
2319922227,backrest,yes,regular
2319922227,colour,white,regular
2319922227,material,stone,regular
2319922227,seats,8,regular
2319922227,source,survey,regular
2319922229,amenity,post_box,regular
2319922229,collection_times,Mo-Fr 17:00; Sa 13:00,regular
2319922231,leaf_cycle,deciduous,regular
2319922231,leaf_type,broadleaved,regular
2319922231,natural,tree,regular
2319922234,amenity,bench,regular
2319922234,backrest,yes,regular
2319922234,colour,white,regular
2319922234,material,stone,regular
2319922234,seats,8,regular
2319922234,source,survey,regular
2319927996,artwork_type,statue,regular
2319927996,historic,memorial,regular
2319927996,memorial,statue,regular
2319927996,name,Monumento a Miguel de Cervantes,regular
2319927996,tourism,artwork,regular
2319927997,amenity,waste_disposal,regular
2320111954,genus,Citrus,regular
2320111954,leaf_cycle,evergreen,regular
2320111954,leaf_type,broadleaved,regular
2320111954,natural,tree,regular
2320111954,species,Citrus × aurantium,regular
2320111954,es,Naranjo amargo,species
2320111954,wikidata,Q147096,species
2320111954,wikipedia,es:Citrus × aurantium,species
2320111955,genus,Citrus,regular
2320111955,leaf_cycle,evergreen,regular
2320111955,leaf_type,broadleaved,regular
2320111955,natural,tree,regular
2320111955,species,Citrus × aurantium,regular
2320111955,es,Naranjo amargo,species
2320111955,wikidata,Q147096,species
2320111955,wikipedia,es:Citrus × aurantium,species
2320111967,genus,Citrus,regular
2320111967,leaf_cycle,evergreen,regular
2320111967,leaf_type,broadleaved,regular
2320111967,natural,tree,regular
2320111967,species,Citrus × aurantium,regular
2320111967,es,Naranjo amargo,species
2320111967,wikidata,Q147096,species
2320111967,wikipedia,es:Citrus × aurantium,species
2320144213,crossing,uncontrolled,regular
2320144213,crossing_ref,zebra,regular
2320144213,highway,crossing,regular
2320144214,highway,crossing,regular
2320144216,crossing,traffic_signals,regular
2320144216,highway,crossing,regular
2320144217,crossing,uncontrolled,regular
2320144217,crossing_ref,zebra,regular
2320144217,highway,crossing,regular
2320144217,tactile_paving,no,regular
2320144217,wheelchair,no,regular
2320144219,crossing,uncontrolled,regular
2320144219,crossing_ref,zebra,regular
2320144219,highway,crossing,regular
2320144224,crossing,uncontrolled,regular
2320144224,crossing_ref,zebra,regular
2320144224,highway,crossing,regular
2320144225,crossing,marked,regular
2320144225,highway,crossing,regular
2320144226,crossing,traffic_signals,regular
2320144226,highway,crossing,regular
2320144228,crossing,uncontrolled,regular
2320144228,crossing_ref,zebra,regular
2320144228,highway,crossing,regular
2320144229,crossing,uncontrolled,regular
2320144229,crossing_ref,zebra,regular
2320144229,highway,crossing,regular
2320144229,tactile_paving,no,regular
2320144229,wheelchair,limited,regular
2320144230,crossing,uncontrolled,regular
2320144230,crossing_ref,zebra,regular
2320144230,highway,crossing,regular
2320144230,wheelchair,yes,regular
2320144231,crossing,uncontrolled,regular
2320144231,crossing_ref,zebra,regular
2320144231,highway,crossing,regular
2320144444,highway,crossing,regular
2320144445,crossing,uncontrolled,regular
2320144445,crossing_ref,zebra,regular
2320144445,highway,crossing,regular
2320144445,tactile_paving,yes,regular
2320144446,crossing,uncontrolled,regular
2320144446,crossing_ref,zebra,regular
2320144446,highway,crossing,regular
2320144446,wheelchair,yes,regular
2320144447,crossing,uncontrolled,regular
2320144447,highway,crossing,regular
2320144447,tactile_paving,no,regular
2320144447,wheelchair,yes,regular
2321192106,natural,tree,regular
2321192109,natural,tree,regular
2321192112,natural,tree,regular
2321192117,natural,tree,regular
2321192120,natural,tree,regular
2321192126,natural,tree,regular
2321266665,crossing,uncontrolled,regular
2321266665,crossing_ref,zebra,regular
2321266665,highway,crossing,regular
2327954984,crossing,uncontrolled,regular
2327954984,crossing_ref,zebra,regular
2327954984,highway,crossing,regular
2327954986,crossing,uncontrolled,regular
2327954986,highway,crossing,regular
2327954987,crossing,uncontrolled,regular
2327954987,highway,crossing,regular
2328052391,crossing,uncontrolled,regular
2328052391,highway,crossing,regular
2328052391,source,PNOA,regular
2328052391,date,2009,source
2328052397,crossing,uncontrolled,regular
2328052397,highway,crossing,regular
2328052397,source,PNOA,regular
2328052397,date,2009,source
2328052399,crossing,uncontrolled,regular
2328052399,highway,crossing,regular
2328052399,source,PNOA,regular
2328052399,date,2009,source
2328052400,crossing,uncontrolled,regular
2328052400,highway,crossing,regular
2328052400,source,PNOA,regular
2328052400,date,2009,source
2328052401,crossing,uncontrolled,regular
2328052401,highway,crossing,regular
2328052401,source,PNOA,regular
2328052401,date,2009,source
2328052403,crossing,uncontrolled,regular
2328052403,highway,crossing,regular
2328052403,source,PNOA,regular
2328052403,date,2009,source
2328052405,crossing,uncontrolled,regular
2328052405,highway,crossing,regular
2328052405,source,PNOA,regular
2328052405,date,2009,source
2328052406,crossing,uncontrolled,regular
2328052406,highway,crossing,regular
2328052406,source,PNOA,regular
2328052406,date,2009,source
2328052407,crossing,uncontrolled,regular
2328052407,highway,crossing,regular
2328052407,source,PNOA,regular
2328052407,date,2009,source
2328052408,crossing,uncontrolled,regular
2328052408,highway,crossing,regular
2328052408,source,PNOA,regular
2328052408,date,2009,source
2328052410,crossing,uncontrolled,regular
2328052410,highway,crossing,regular
2328052410,source,PNOA,regular
2328052410,date,2009,source
2330406461,crossing,uncontrolled,regular
2330406461,highway,crossing,regular
2330406461,source,PNOA,regular
2330406461,date,2009,source
2330406465,crossing,uncontrolled,regular
2330406465,highway,crossing,regular
2330406465,source,PNOA,regular
2330406465,date,2009,source
2330406468,crossing,uncontrolled,regular
2330406468,highway,crossing,regular
2330406468,source,PNOA,regular
2330406468,date,2009,source
2330406472,crossing,uncontrolled,regular
2330406472,highway,crossing,regular
2330406472,source,PNOA,regular
2330406472,date,2009,source
2330406487,crossing,uncontrolled,regular
2330406487,highway,crossing,regular
2330406487,source,PNOA,regular
2330406487,date,2009,source
2330406490,crossing,uncontrolled,regular
2330406490,highway,crossing,regular
2330406490,source,PNOA,regular
2330406490,date,2009,source
2330406492,crossing,uncontrolled,regular
2330406492,highway,crossing,regular
2330406492,source,PNOA,regular
2330406492,date,2009,source
2330406495,crossing,uncontrolled,regular
2330406495,highway,crossing,regular
2330406495,source,PNOA,regular
2330406495,date,2009,source
2330406499,crossing,uncontrolled,regular
2330406499,highway,crossing,regular
2330406499,source,PNOA,regular
2330406499,date,2009,source
2330406535,crossing,uncontrolled,regular
2330406535,highway,crossing,regular
2330406535,source,PNOA,regular
2330406535,date,2009,source
2330437584,access,no,regular
2330437584,barrier,gate,regular
2330437587,barrier,gate,regular
2330437587,entrance,main,regular
2330437587,motor_vehicle,no,regular
2330437591,crossing,uncontrolled,regular
2330437591,highway,crossing,regular
2330437591,source,PNOA,regular
2330437591,date,2009,source
2330437603,barrier,gate,regular
2330437603,entrance,main,regular
2333401001,crossing,zebra,regular
2333401001,highway,crossing,regular
2333401001,source,ide.Sevilla,regular
2333401001,date,2011,source
2333401009,crossing,zebra,regular
2333401009,highway,crossing,regular
2333401009,source,ide.Sevilla,regular
2333401009,date,2011,source
2333401019,crossing,zebra,regular
2333401019,highway,crossing,regular
2333401019,source,ide.Sevilla,regular
2333401019,date,2011,source
2333401024,crossing,uncontrolled,regular
2333401024,highway,crossing,regular
2333401024,source,ide.Sevilla,regular
2333401024,date,2011,source
2333401030,crossing,uncontrolled,regular
2333401030,highway,crossing,regular
2333401030,source,ide.Sevilla,regular
2333401030,date,2011,source
2333401044,crossing,traffic_signals,regular
2333401044,highway,crossing,regular
2333401044,source,ide.Sevilla,regular
2333401044,date,2011,source
2333401047,crossing,uncontrolled,regular
2333401047,highway,crossing,regular
2333401047,source,ide.Sevilla,regular
2333401047,date,2011,source
2333401096,crossing,zebra,regular
2333401096,highway,crossing,regular
2333401096,source,ide.Sevilla,regular
2333401096,date,2011,source
2333401129,crossing,uncontrolled,regular
2333401129,highway,crossing,regular
2333401129,source,ide.Sevilla,regular
2333401129,date,2011,source
2333401142,crossing,uncontrolled,regular
2333401142,highway,crossing,regular
2333401142,source,ide.Sevilla,regular
2333401142,date,2011,source
2333523346,highway,stop,regular
2333523416,bus,yes,regular
2333523416,operator,Tussam,regular
2333523416,public_transport,stop_position,regular
2333523416,ref,723,regular
2333523416,website,www.tussam.es,regular
2333523416,wikidata,Q3542431,regular
2333523416,wikipedia,es:TUSSAM,regular
2333523459,bus,yes,regular
2333523459,operator,Tussam,regular
2333523459,public_transport,stop_position,regular
2333523459,ref,499,regular
2333523459,website,www.tussam.es,regular
2333523459,wikidata,Q3542431,regular
2333523459,wikipedia,es:TUSSAM,regular
2333523483,natural,tree,regular
2333523483,source,ide.Sevilla,regular
2333523483,date,2011,source
2333523486,natural,tree,regular
2333523486,source,ide.Sevilla,regular
2333523486,date,2011,source
2333523493,natural,tree,regular
2333523493,source,ide.Sevilla,regular
2333523493,date,2011,source
2333523494,natural,tree,regular
2333523494,source,ide.Sevilla,regular
2333523494,date,2011,source
2333523496,natural,tree,regular
2333523496,source,ide.Sevilla,regular
2333523496,date,2011,source
2333523497,natural,tree,regular
2333523497,source,ide.Sevilla,regular
2333523497,date,2011,source
2333523500,natural,tree,regular
2333523500,source,ide.Sevilla,regular
2333523500,date,2011,source
2333523505,natural,tree,regular
2333523505,source,ide.Sevilla,regular
2333523505,date,2011,source
2333523509,natural,tree,regular
2333523509,source,ide.Sevilla,regular
2333523509,date,2011,source
2333523512,natural,tree,regular
2333523512,source,ide.Sevilla,regular
2333523512,date,2011,source
2333523516,natural,tree,regular
2333523516,source,ide.Sevilla,regular
2333523516,date,2011,source
2333523520,natural,tree,regular
2333523520,source,ide.Sevilla,regular
2333523520,date,2011,source
2333523524,natural,tree,regular
2333523524,source,ide.Sevilla,regular
2333523524,date,2011,source
2333523527,natural,tree,regular
2333523527,source,ide.Sevilla,regular
2333523527,date,2011,source
2333523537,natural,tree,regular
2333523537,source,ide.Sevilla,regular
2333523537,date,2011,source
2333523540,natural,tree,regular
2333523540,source,ide.Sevilla,regular
2333523540,date,2011,source
2333523544,natural,tree,regular
2333523544,source,ide.Sevilla,regular
2333523544,date,2011,source
2333523548,natural,tree,regular
2333523548,source,ide.Sevilla,regular
2333523548,date,2011,source
2333523552,natural,tree,regular
2333523552,source,ide.Sevilla,regular
2333523552,date,2011,source
2333523556,natural,tree,regular
2333523556,source,ide.Sevilla,regular
2333523556,date,2011,source
2333523561,natural,tree,regular
2333523561,source,ide.Sevilla,regular
2333523561,date,2011,source
2333523572,natural,tree,regular
2333523572,source,ide.Sevilla,regular
2333523572,date,2011,source
2333523579,natural,tree,regular
2333523579,source,ide.Sevilla,regular
2333523579,date,2011,source
2333523588,natural,tree,regular
2333523588,source,ide.Sevilla,regular
2333523588,date,2011,source
2333549054,bus,yes,regular
2333549054,operator,Tussam,regular
2333549054,public_transport,stop_position,regular
2333549054,ref,493,regular
2333549054,website,www.tussam.es,regular
2333549054,wikidata,Q3542431,regular
2333549054,wikipedia,es:TUSSAM,regular
2333549128,bench,yes,regular
2333549128,bus,yes,regular
2333549128,covered,yes,regular
2333549128,highway,bus_stop,regular
2333549128,operator,Tussam,regular
2333549128,public_transport,platform,regular
2333549128,ref,496,regular
2333549128,shelter,yes,regular
2333549128,source,PNOA,regular
2333549128,date,2009,source
2333549128,website,www.tussam.es,regular
2333549128,wikidata,Q3542431,regular
2333549128,wikipedia,es:TUSSAM,regular
2333549143,bus,yes,regular
2333549143,operator,Tussam,regular
2333549143,public_transport,stop_position,regular
2333549143,ref,496,regular
2333549143,website,www.tussam.es,regular
2333549143,wikidata,Q3542431,regular
2333549143,wikipedia,es:TUSSAM,regular
2333558793,natural,tree,regular
2333558793,source,ide.Sevilla,regular
2333558793,date,2011,source
2333558800,natural,tree,regular
2333558800,source,ide.Sevilla,regular
2333558800,date,2011,source
2333558806,natural,tree,regular
2333558806,source,ide.Sevilla,regular
2333558806,date,2011,source
2333558812,natural,tree,regular
2333558812,source,ide.Sevilla,regular
2333558812,date,2011,source
2333558818,natural,tree,regular
2333558818,source,ide.Sevilla,regular
2333558818,date,2011,source
2333558825,natural,tree,regular
2333558825,source,ide.Sevilla,regular
2333558825,date,2011,source
2333558834,natural,tree,regular
2333558834,source,ide.Sevilla,regular
2333558834,date,2011,source
2333558842,natural,tree,regular
2333558842,source,ide.Sevilla,regular
2333558842,date,2011,source
2333558849,natural,tree,regular
2333558849,source,ide.Sevilla,regular
2333558849,date,2011,source
2333558858,natural,tree,regular
2333558858,source,ide.Sevilla,regular
2333558858,date,2011,source
2333558864,natural,tree,regular
2333558864,source,ide.Sevilla,regular
2333558864,date,2011,source
2333558880,natural,tree,regular
2333558880,source,ide.Sevilla,regular
2333558880,date,2011,source
2333558887,natural,tree,regular
2333558887,source,ide.Sevilla,regular
2333558887,date,2011,source
2333558893,natural,tree,regular
2333558893,source,ide.Sevilla,regular
2333558893,date,2011,source
2333558899,natural,tree,regular
2333558899,source,ide.Sevilla,regular
2333558899,date,2011,source
2333558905,natural,tree,regular
2333558905,source,ide.Sevilla,regular
2333558905,date,2011,source
2333558908,natural,tree,regular
2333558908,source,ide.Sevilla,regular
2333558908,date,2011,source
2333558911,natural,tree,regular
2333558911,source,ide.Sevilla,regular
2333558911,date,2011,source
2333558914,natural,tree,regular
2333558914,source,ide.Sevilla,regular
2333558914,date,2011,source
2333558918,natural,tree,regular
2333558918,source,ide.Sevilla,regular
2333558918,date,2011,source
2333558921,natural,tree,regular
2333558921,source,ide.Sevilla,regular
2333558921,date,2011,source
2333558925,natural,tree,regular
2333558925,source,ide.Sevilla,regular
2333558925,date,2011,source
2333558929,natural,tree,regular
2333558929,source,ide.Sevilla,regular
2333558929,date,2011,source
2333558935,natural,tree,regular
2333558935,source,ide.Sevilla,regular
2333558935,date,2011,source
2333558942,natural,tree,regular
2333558942,source,ide.Sevilla,regular
2333558942,date,2011,source
2333558948,natural,tree,regular
2333558948,source,ide.Sevilla,regular
2333558948,date,2011,source
2333685923,crossing,uncontrolled,regular
2333685923,crossing_ref,zebra,regular
2333685923,highway,crossing,regular
2333685923,source,ide.Sevilla,regular
2333685923,date,2011,source
2333700710,city,Sevilla,addr
2333700710,housenumber,24,addr
2333700710,postcode,41003,addr
2333700710,street,Calle Fray Diego de Cádiz,addr
2333700710,email,info@santacleta.com,regular
2333700710,name,Santa Cleta,regular
2333700710,opening_hours,"Mo-Fr 10:00-14:00, 17:00-21:00; Sa 10:00-14:00",regular
2333700710,bicycle:diy,yes,service
2333700710,bicycle:rental,yes,service
2333700710,bicycle:repair,yes,service
2333700710,bicycle:retail,yes,service
2333700710,bicycle:second_hand,yes,service
2333700710,shop,bicycle,regular
2333700710,website,http://www.santacleta.com,regular
2334938812,highway,speed_camera,regular
2334938812,maxspeed,50,regular
2334938812,name,Radar 50 kmh,regular
2334938812,note,F050 BBS Ache A-8057 PK-0.1 Sentido Sevilla @,regular
2334938857,highway,speed_camera,regular
2334938857,maxspeed,50,regular
2334938857,name,Radar 50 kmh,regular
2334938857,note,F050 BBS CUST JRLG Av María Luisa Sevilla Dir. Huelva,regular
2335097768,amenity,restaurant,regular
2335097768,cuisine,spanish,regular
2335097768,name,Quinoa,regular
2335097769,amenity,bank,regular
2335097769,atm,yes,regular
2335097769,network,Telebanco 4B,atm
2335097769,operator,Banco Santander,atm
2335097769,brand,Santander,regular
2335097769,wikidata,Q5835668,brand
2335097769,wikipedia,en:Santander Bank,brand
2335097769,name,Santander,regular
2335103285,amenity,restaurant,regular
2335103285,name,Módena,regular
2335250351,housename,Da Vinci,addr
2335250351,postcode,41092,addr
2335250351,street,Charles Darwin,addr
2335250351,amenity,restaurant,regular
2335250351,name,Da Vinci,regular
2335910782,city,Sevilla,addr
2335910782,housenumber,25,addr
2335910782,street,Calle Goya,addr
2335910782,name,Electrónica Goya,regular
2335910782,shop,electronics,regular
2335910782,source,survey,regular
2335910784,crossing,uncontrolled,regular
2335910784,crossing_ref,zebra,regular
2335910784,highway,crossing,regular
2335910784,tactile_paving,yes,regular
2335910786,highway,give_way,regular
2335910788,crossing,uncontrolled,regular
2335910788,crossing_ref,zebra,regular
2335910788,highway,crossing,regular
2335910788,tactile_paving,yes,regular
2335910790,crossing,uncontrolled,regular
2335910790,highway,crossing,regular
2335910790,source,ide.Sevilla,regular
2335910790,date,2011,source
2335910792,crossing,uncontrolled,regular
2335910792,highway,crossing,regular
2335910792,source,ide.Sevilla,regular
2335910792,date,2011,source
2335910793,crossing,uncontrolled,regular
2335910793,highway,crossing,regular
2335910793,source,ide.Sevilla,regular
2335910793,date,2011,source
2335910794,crossing,traffic_signals,regular
2335910794,highway,crossing,regular
2335910798,crossing,traffic_signals,regular
2335910798,highway,crossing,regular
2335910800,crossing,no,regular
2335910800,highway,traffic_signals,regular
2335910869,access,customers,regular
2335910869,amenity,parking_entrance,regular
2335910869,operator,El Corte Inglés,regular
2335910869,parking,underground,regular
2335910882,access,customers,regular
2335910882,amenity,parking_entrance,regular
2335910882,operator,El Corte Inglés,regular
2335910882,parking,underground,regular
2335910896,access,customers,regular
2335910896,amenity,parking_entrance,regular
2335910896,operator,El Corte Inglés,regular
2335910896,parking,underground,regular
2335910902,crossing,uncontrolled,regular
2335910902,crossing_ref,zebra,regular
2335910902,highway,crossing,regular
2335910910,crossing,uncontrolled,regular
2335910910,crossing_ref,zebra,regular
2335910910,highway,crossing,regular
2335910913,crossing,uncontrolled,regular
2335910913,highway,crossing,regular
2335910921,crossing,uncontrolled,regular
2335910921,crossing_ref,zebra,regular
2335910921,highway,crossing,regular
2335910921,source,ide.Sevilla,regular
2335910921,date,2011,source
2335910921,tactile_paving,yes,regular
2335910938,crossing,uncontrolled,regular
2335910938,crossing_ref,zebra,regular
2335910938,highway,crossing,regular
2335910938,source,ide.Sevilla,regular
2335910938,date,2011,source
2335920265,crossing,no,regular
2335920265,highway,traffic_signals,regular
2335920271,crossing,no,regular
2335920271,highway,traffic_signals,regular
2335920274,crossing,marked,regular
2335920274,highway,crossing,regular
2335920274,source,PNOA,regular
2335920274,date,2013,source
2335920277,crossing,no,regular
2335920277,highway,traffic_signals,regular
2339524668,highway,give_way,regular
2339524690,highway,stop,regular
2339524715,highway,stop,regular
2340472481,historic,monument,regular
2340472481,name,Cruz del Campo,regular
2340472481,wikidata,Q5792474,regular
2343686671,artist_name,José Tomás Zambrano,regular
2343686671,artwork_type,statue,regular
2343686671,historic,memorial,regular
2343686671,image,https://images.mapillary.com/atAT2p6tvGsyLDeWAWx2Ag/thumb-2048.jpg,regular
2343686671,mapillary,https://www.mapillary.com/map/im/atAT2p6tvGsyLDeWAWx2Ag,regular
2343686671,memorial,stele,regular
2343686671,name,Triunfo de Nuestra Señora del Patrocinio,regular
2343686671,source,survey,regular
2343686671,start_date,1757,regular
2343686671,tourism,artwork,regular
2343686671,wikidata,Q3906571,regular
2343686671,wikipedia,es:Plaza del Triunfo (Sevilla),regular
2343686674,historic,memorial,regular
2343686674,memorial,plaque,regular
2343686674,name,Placa a Luis Cernuda,regular
2343686852,amenity,fountain,regular
2343686852,source,survey,regular
2343686854,barrier,gate,regular
2343686854,entrance,yes,regular
2343686951,artist_name,Miguel de Zumárraga,regular
2343686951,artwork_type,sculpture,regular
2343686951,description,"Gran Cruz realizada en jaspe de austera decoración, que se reduce a esferas al final de sus brazos. Se dispone sobre un alto pedestal compuesto a base de hornacinas y elementos ornamentales de carácter arquitectónico.",regular
2343686951,historic,wayside_cross,regular
2343686951,image,https://images.mapillary.com/FPQm0awqYSkZ6AkfRl62aA/thumb-2048.jpg,regular
2343686951,man_made,cross,regular
2343686951,mapillary,https://www.mapillary.com/map/im/FPQm0awqYSkZ6AkfRl62aA,regular
2343686951,name,Cruz del Juramento,regular
2343686951,description,http://www.sevilla.org/urbanismo/publicaciones/inventario.asp,source
2343686951,tourism,artwork,regular
2343687017,amenity,fountain,regular
2343687022,denomination,catholic,regular
2343687022,historic,wayside_cross,regular
2343687022,name,Humilladero de San Lázaro,regular
2343687022,religion,christian,regular
2343687022,source,survey,regular
2343687022,tourism,attraction,regular
2344178645,barrier,bollard,regular
2344178645,bicycle,yes,regular
2344178645,foot,yes,regular
2344178645,source,ide.Sevilla,regular
2344178645,date,2011,source
2344178649,barrier,bollard,regular
2344178649,bicycle,yes,regular
2344178649,foot,yes,regular
2344178649,source,ide.Sevilla,regular
2344178649,date,2011,source
2344178654,amenity,bench,regular
2344178654,backrest,yes,regular
2344178654,colour,white,regular
2344178654,material,stone,regular
2344178654,source,ide.Sevilla,regular
2344178654,date,2011,source
2344178661,amenity,recycling,regular
2344178661,glass_bottles,yes,recycling
2344178661,recycling_type,container,regular
2344178661,source,ide.Sevilla,regular
2344178661,date,2011,source
2344178665,amenity,bicycle_parking,regular
2344178670,amenity,recycling,regular
2344178670,paper,yes,recycling
2344178670,recycling_type,container,regular
2344178670,source,ide.Sevilla,regular
2344178670,date,2011,source
2344178674,amenity,bench,regular
2344178674,backrest,yes,regular
2344178674,colour,white,regular
2344178674,material,stone,regular
2344178674,source,ide.Sevilla,regular
2344178674,date,2011,source
2344178682,amenity,bench,regular
2344178682,backrest,yes,regular
2344178682,colour,white,regular
2344178682,material,stone,regular
2344178682,source,ide.Sevilla,regular
2344178682,date,2011,source
2344178689,barrier,bollard,regular
2344178689,bicycle,yes,regular
2344178689,foot,yes,regular
2344178689,source,ide.Sevilla,regular
2344178689,date,2011,source
2344178694,barrier,bollard,regular
2344178694,bicycle,yes,regular
2344178694,foot,yes,regular
2344178694,source,ide.Sevilla,regular
2344178694,date,2011,source
2344178700,amenity,bench,regular
2344178700,backrest,yes,regular
2344178700,colour,white,regular
2344178700,material,stone,regular
2344178700,source,ide.Sevilla,regular
2344178700,date,2011,source
2344195212,amenity,recycling,regular
2344195212,cans,yes,recycling
2344195212,recycling_type,container,regular
2344195213,amenity,waste_disposal,regular
2344195213,recycling_type,container,regular
2344195226,amenity,bench,regular
2344195226,backrest,yes,regular
2344195226,colour,white,regular
2344195226,material,stone,regular
2344195226,source,ide.Sevilla,regular
2344195226,date,2011,source
2344195227,amenity,bench,regular
2344195227,backrest,yes,regular
2344195227,colour,white,regular
2344195227,material,stone,regular
2344195227,source,ide.Sevilla,regular
2344195227,date,2011,source
2344410925,shop,kiosk,regular
2344410925,source,survey,regular
2344636750,housenumber,38,addr
2344636750,street,Avenida de Eduardo Dato,addr
2344636750,name,General Óptica,regular
2344636750,shop,optician,regular
2344636755,access,private,regular
2344636755,barrier,gate,regular
2344636802,access,private,regular
2344636802,barrier,gate,regular
2345253737,country,ES,addr
2345253737,amenity,telephone,regular
2347217069,leisure,playground,regular
