id,key,value,type
232450139,railway,rail,regular
232450139,usage,main,regular
232450139,voltage,3000,regular
232450141,electrified,contact_line,regular
232450141,frequency,0,regular
232450141,gauge,1668,regular
232450141,layer,-2,regular
232450141,operator,Adif,regular
232450141,railway,rail,regular
232450141,tunnel,yes,regular
232450141,usage,main,regular
232450141,voltage,3000,regular
232450144,electrified,contact_line,regular
232450144,frequency,50,regular
232450144,gauge,1435,regular
232450144,highspeed,yes,regular
232450144,layer,-2,regular
232450144,maxspeed,30,regular
232450144,operator,Adif,regular
232450144,passenger_lines,6,regular
232450144,railway,rail,regular
232450144,asfa_200,yes,railway
232450144,lzb,yes,railway
232450144,traffic_mode,passenger,railway
232450144,tunnel,yes,regular
232450144,usage,main,regular
232450144,voltage,25000,regular
232450734,electrified,contact_line,regular
232450734,frequency,0,regular
232450734,gauge,1668,regular
232450734,operator,Adif,regular
232450734,railway,rail,regular
232450734,usage,main,regular
232450734,voltage,3000,regular
232450735,electrified,contact_line,regular
232450735,frequency,0,regular
232450735,gauge,1668,regular
232450735,operator,Adif,regular
232450735,railway,rail,regular
232450735,usage,main,regular
232450735,voltage,3000,regular
232671689,housenumber,7,addr
232671689,building,apartments,regular
232671689,levels,6,building
232671690,housenumber,13,addr
232671690,building,apartments,regular
232671690,levels,6,building
232671691,housenumber,50,addr
232671691,building,apartments,regular
232671691,levels,6,building
232671692,building,yes,regular
232671693,building,apartments,regular
232671693,levels,6,building
232671694,landuse,residential,regular
237277454,highway,primary,regular
237277454,lanes,5,regular
237277454,maxspeed,50,regular
237277454,name,Avenida Menéndez Pelayo,regular
237277454,sidewalk,both,regular
237277454,surface,asphalt,regular
237277456,highway,primary,regular
237277456,lanes,7,regular
237277456,maxspeed,50,regular
237277456,name,Avenida de Menéndez Pelayo,regular
237277456,sidewalk,both,regular
237277456,surface,asphalt,regular
237277463,shop,kiosk,regular
237277463,source,ide.Sevilla,regular
237277463,date,2011,source
237277464,shop,kiosk,regular
237277464,source,ide.Sevilla,regular
237277464,date,2011,source
237519742,busway,opposite_lane,regular
237519742,highway,primary,regular
237519742,lanes,4,regular
237519742,backward,1,lanes
237519742,forward,3,lanes
237519742,name,Calle José Laguillo,regular
237519742,oneway,yes,regular
237519742,surface,asphalt,regular
237519743,highway,primary,regular
237519743,lanes,5,regular
237519743,forward,3,lanes
237519743,psv:backward,2,lanes
237519743,maxspeed,50,regular
237519743,name,Calle María Auxiliadora,regular
237519743,psv,no,oneway
237519743,sidewalk,both,regular
237519743,surface,asphalt,regular
237519744,housenumber,4,addr
237519744,postcode,41003,addr
237519744,street,Calle María Auxiliadora,addr
237519744,amenity,clinic,regular
237519744,barrier,wall,regular
237519744,emergency,no,regular
237519744,type,clinic,health_facility
237519744,western,yes,medical_system
237519744,name,Centro de especialidades Virgen Macarena,regular
237519744,old_name,Ambulatorio María Auxiliadora,regular
237519744,operator,Servicio Andaluz de Salud. Área Hospitalaria Virgen Macarena,regular
237519744,wheelchair,yes,regular
237519745,highway,service,regular
237519745,oneway,yes,regular
237519745,source,ide.Sevilla,regular
237519745,date,2011,source
237519746,highway,service,regular
237519746,oneway,yes,regular
237519746,source,ide.Sevilla,regular
237519746,date,2011,source
237532030,barrier,fence,regular
237532030,name,Laboratorio Municipal,regular
237532030,website,http://sevillapedia.wikanda.es/wiki/Laboratorio_Municipal_%28Sevilla%29,regular
237532031,building,civic,regular
237532031,source,ide.Sevilla,regular
237532031,date,2011,source
237532032,source,ide.Sevilla,regular
237655241,highway,living_street,regular
237655241,name,Calle Ximénez de Enciso,regular
237655241,oneway,yes,regular
237655241,sidewalk,right,regular
237655241,surface,cobblestone,regular
238758815,highway,primary,regular
238758815,lanes,4,regular
238758815,forward,3,lanes
238758815,psv:backward,1,lanes
238758815,maxspeed,50,regular
238758815,name,Calle María Auxiliadora,regular
238758815,oneway,yes,regular
238758815,psv,no,oneway
238758815,sidewalk,both,regular
238758815,surface,asphalt,regular
238832251,highway,primary,regular
238832251,lanes,5,regular
238832251,maxspeed,50,regular
238832251,name,Calle Recaredo,regular
238832251,oneway,yes,regular
238832251,sidewalk,both,regular
238832251,surface,asphalt,regular
239077924,highway,secondary,regular
239077924,lanes,2,regular
239077924,name,Calle Juan Antonio Cavestany,regular
239077924,oneway,yes,regular
239663350,highway,tertiary,regular
239663350,maxspeed,30,regular
239663350,name,Calle Amador de Los Ríos,regular
239663350,oneway,yes,regular
239663350,maxspeed,sign,source
239663350,surface,asphalt,regular
239663352,highway,primary,regular
239663352,lanes,4,regular
239663352,backward,1,lanes
239663352,forward,3,lanes
239663352,maxspeed,50,regular
239663352,name,Calle María Auxiliadora,regular
239663352,sidewalk,both,regular
239663352,surface,asphalt,regular
239663355,barrier,fence,regular
239663355,fence_type,split_rail,regular
239663355,leisure,playground,regular
239663355,source,ide.Sevilla,regular
239663355,date,2011,source
239930227,highway,pedestrian,regular
239930227,name,Calle Santa Ángela de la Cruz,regular
239930227,old_name,Calle Sor Ángela de la Cruz,regular
239930227,surface,cobblestone,regular
239930228,highway,living_street,regular
239930228,name,Calle Santa Ángela de la Cruz,regular
239930228,old_name,Calle Sor Ángela de la Cruz,regular
239930228,oneway,yes,regular
239930228,both:width,0.60,sidewalk
239930228,surface,asphalt,regular
240055833,highway,living_street,regular
240055833,name,Calle Estrella,regular
240055833,oneway,yes,regular
240055833,sidewalk,no,regular
240055833,surface,cobblestone,regular
240323810,leisure,garden,regular
243044485,highway,living_street,regular
243044485,name,Calle Amparo,regular
243044485,oneway,yes,regular
243044485,sidewalk,no,regular
243044485,surface,sett,regular
243044486,highway,living_street,regular
243044486,motor_vehicle,private,regular
243044486,name,Calle Jerónimo Hernández,regular
243044486,oneway,yes,regular
243044486,both:width,1.20,sidewalk
243044486,surface,asphalt,regular
243044487,amenity,place_of_worship,regular
243044487,building,church,regular
243044487,denomination,catholic,regular
243044487,name,Iglesia de la Misericordia,regular
243044487,religion,christian,regular
243044487,source,catastro,regular
243044488,highway,living_street,regular
243044488,name,Plaza del Pozo Santo,regular
243044488,oneway,yes,regular
243044488,surface,sett,regular
243044489,leisure,pitch,regular
243044489,source,ide.Sevilla,regular
243044489,date,2011,source
243045317,area,yes,regular
243045317,highway,pedestrian,area
243045317,source,PNOA,regular
243045317,surface,paving_stones,regular
245694453,highway,cycleway,regular
245694453,oneway,no,regular
245694453,source,survey,regular
246437529,highway,residential,regular
246437529,lanes,2,regular
246437529,name,Calle Blanco White,regular
246437529,source,ide.Sevilla,regular
246437529,date,2011,source
246437530,highway,residential,regular
246437530,lanes,1,regular
246437530,name,Calle Blanco White,regular
246437530,oneway,yes,regular
246437530,source,ide.Sevilla,regular
246437530,date,2011,source
246437531,highway,service,regular
252160893,highway,living_street,regular
252160893,lit,yes,regular
252160893,name,Calle Cabo Noval,regular
252160893,source,ide.Sevilla,regular
252160893,date,2011,source
252160893,surface,sett,regular
252160894,highway,pedestrian,regular
252160894,indoor,yes,regular
252160894,name,Pasaje de los Azahares,regular
252160894,source,ide.Sevilla,regular
252160894,date,2011,source
252160894,surface,paving_stones,regular
252160896,highway,footway,regular
252160896,lit,no,regular
252160896,tunnel,building_passage,regular
252729832,access,yes,regular
252729832,bicycle,yes,regular
252729832,cycleway,no,regular
252729832,foot,yes,regular
252729832,highway,living_street,regular
252729832,history,Retrieved from v7,regular
252729832,motor_vehicle,designated,regular
252729832,name,Calle Deán López Cepero,regular
252729832,oneway,no,regular
252729832,surface,paving_stones,regular
252729832,width,1.5,regular
252916206,highway,pedestrian,regular
252916206,name,Calle Entre Cárceles,regular
252916206,surface,paving_stones,regular
252916207,highway,pedestrian,regular
252916207,lit,yes,regular
252916207,name,Calle Entre Cárceles,regular
252916207,surface,paving_stones,regular
252916212,landuse,grass,regular
252916212,leisure,garden,regular
253802128,highway,service,regular
253802128,source,ide.Sevilla,regular
253802128,date,2011,source
256156572,highway,living_street,regular
256156572,name,Calle San Juan de la Palma,regular
256156572,oneway,yes,regular
256156572,sidewalk,both,regular
256156572,surface,cobblestone,regular
256156573,barrier,fence,regular
256156573,fence_type,split_rail,regular
256156573,leisure,playground,regular
256156573,source,Bing,regular
256156573,date,2013,source
257087381,housenumber,1,addr
257087381,street,Calle Juan Antonio Cavestany,addr
257087381,building,apartments,regular
257087381,source,catastro,regular
257087382,housenumber,10,addr
257087382,street,Calle Amador de Los Ríos,addr
257087382,building,apartments,regular
257087382,source,catastro,regular
257087383,housenumber,11,addr
257087383,street,Calle Juan Antonio Cavestany,addr
257087383,building,apartments,regular
257087383,source,catastro,regular
257087384,housenumber,12,addr
257087384,street,Calle Amador de Los Ríos,addr
257087384,building,apartments,regular
257087384,source,catastro,regular
257087385,housenumber,14,addr
257087385,street,Calle Amador de Los Ríos,addr
257087385,building,apartments,regular
257087385,source,catastro,regular
257087386,housenumber,16,addr
257087386,street,Calle Amador de Los Ríos,addr
257087386,building,apartments,regular
257087386,source,catastro,regular
257087387,housenumber,2,addr
257087387,street,Calle Úbeda,addr
257087387,building,apartments,regular
257087387,source,catastro,regular
257087388,housenumber,20,addr
257087388,street,Calle Amador de Los Ríos,addr
257087389,housenumber,24,addr
257087389,street,Calle Amador de Los Ríos,addr
257087389,building,apartments,regular
257087389,source,catastro,regular
257087390,housenumber,26,addr
257087390,street,Calle Amador de Los Ríos,addr
257087390,building,apartments,regular
257087390,source,catastro,regular
257087391,housenumber,4,addr
257087391,street,Calle Úbeda,addr
257087391,building,apartments,regular
257087391,source,catastro,regular
257087392,housenumber,5,addr
257087392,street,Calle Juan Antonio Cavestany,addr
257087392,building,apartments,regular
257087392,source,catastro,regular
257087393,housenumber,6,addr
257087393,street,Calle Amador de Los Ríos,addr
257087393,building,apartments,regular
257087393,source,catastro,regular
257087394,housenumber,6,addr
257087394,street,Calle Úbeda,addr
257087394,building,apartments,regular
257087394,source,catastro,regular
257087395,housenumber,7,addr
257087395,street,Calle Juan Antonio Cavestany,addr
257087395,building,apartments,regular
257087395,source,catastro,regular
257087396,housenumber,9,addr
257087396,street,Calle Juan Antonio Cavestany,addr
257087396,building,apartments,regular
257087396,source,catastro,regular
257087397,city,Sevilla,addr
257087397,building,apartments,regular
257087397,source,catastro,regular
257087399,street,Calle Amador de Los Ríos,addr
257087399,building,apartments,regular
257087399,source,catastro,regular
257087403,housenumber,7,addr
257087403,street,Calle Amador de Los Ríos,addr
257087403,building,apartments,regular
257087403,source,catastro,regular
257087404,access,private,regular
257087404,area,yes,regular
257087404,highway,pedestrian,regular
257087405,interpolation,even,addr
259077677,city,Sevilla,addr
259077677,country,ES,addr
259077677,housenumber,2,addr
259077677,postcode,41001,addr
259077677,street,Avenida de la Constitución,addr
259077677,artist_name,"Espiau y Muñoz, José",regular
259077677,artwork_type,architecture,regular
259077677,building,apartments,regular
259077677,levels,5,building
259077677,image,https://images.mapillary.com/tSj4xz8WZ8q0VdgqeL7Rmg/thumb-2048.jpg,regular
259077677,mapillary,https://www.mapillary.com/map/im/tSj4xz8WZ8q0VdgqeL7Rmg,regular
259077677,name,Edificio La Adriática,regular
259077677,source,http://www.iaph.es/imagenes-patrimonio-cultural-andalucia/bien.php?bien=1410910606,regular
259077677,start_date,1914,regular
259077677,tourism,artwork,regular
259077677,wikidata,Q18003176,regular
259077678,building,commercial,regular
259077678,source,catastro,regular
259077680,housenumber,5,addr
259077680,street,Calle Fernández y González,addr
259077680,building,commercial,regular
259077680,source,catastro,regular
259077681,building,commercial,regular
259077681,source,catastro,regular
259077682,building,commercial,regular
259077682,source,catastro,regular
259077683,housenumber,3,addr
259077683,street,Calle Fernández y González,addr
259077683,building,commercial,regular
259077683,source,catastro,regular
259077684,building,commercial,regular
259077684,source,catastro,regular
259077685,building,commercial,regular
259077685,source,catastro,regular
259077686,city,Sevilla,addr
259077686,housenumber,8,addr
259077686,postcode,41001,addr
259077686,street,Avenida de la Constitución,addr
259077686,building,commercial,regular
259077686,image,https://images.mapillary.com/Cir2UO63_dchf8tFy1XnmQ/thumb-2048.jpg,regular
259077686,mapillary,https://www.mapillary.com/map/im/Cir2UO63_dchf8tFy1XnmQ,regular
259077686,name,Hotel Soho Boutique,regular
259077686,phone,+34 902 10 06 32,regular
259077686,website,https://www.fnac.es/,regular
260851009,housenumber,1,addr
260851009,street,Calle San Juan,addr
260851009,building,apartments,regular
260851009,source,catastro,regular
260851011,housenumber,2,addr
260851011,street,Calle Odreros,addr
260851011,building,apartments,regular
260851011,source,catastro,regular
260851012,housenumber,4,addr
260851012,street,Calle Odreros,addr
260851012,building,apartments,regular
260851012,source,catastro,regular
260851014,housenumber,5,addr
260851014,street,Calle San Juan,addr
260851014,building,apartments,regular
260851014,source,catastro,regular
260851016,housenumber,6,addr
260851016,street,Plaza de la Alfalfa,addr
260851016,building,apartments,regular
260851016,source,catastro,regular
260851018,housenumber,7,addr
260851018,street,Plaza de la Alfalfa,addr
260851018,building,apartments,regular
260851018,source,catastro,regular
260851020,housenumber,8,addr
260851020,street,Plaza de la Alfalfa,addr
260851020,building,apartments,regular
260851020,source,catastro,regular
260851022,highway,living_street,regular
260851022,name,Calle Pérez Galdós,regular
260851022,oneway,yes,regular
260851022,source,ide.Sevilla,regular
260851022,date,2011,source
260851022,surface,sett,regular
261211939,highway,living_street,regular
261211939,history,Retrieved from v6,regular
261211939,name,Calle Cuesta del Rosario,regular
261211939,oneway,yes,regular
261211939,both:width,1.20,sidewalk
261211939,surface,asphalt,regular
261211941,highway,living_street,regular
261211941,history,Retrieved from v6,regular
261211941,lit,yes,regular
261211941,name,Calle Villegas,regular
261211941,oneway,yes,regular
261211941,sidewalk,both,regular
261211941,surface,cobblestone,regular
261211942,housenumber,10,addr
261211942,street,Plaza de la Alfalfa,addr
261211942,building,apartments,regular
261211942,source,catastro,regular
261211943,housenumber,11,addr
261211943,street,Plaza de la Alfalfa,addr
261211943,building,apartments,regular
261211943,source,catastro,regular
261211944,housenumber,12,addr
261211944,street,Plaza de la Alfalfa,addr
261211944,building,apartments,regular
261211944,source,catastro,regular
261211945,housenumber,2,addr
261211945,street,Calle Jesús de las Tres Caídas,addr
261211945,building,apartments,regular
261211945,source,catastro,regular
261211946,housenumber,23,addr
261211946,street,Calle Cuesta del Rosario,addr
261211946,building,apartments,regular
261211946,levels,5,building
261211946,source,catastro,regular
261211947,housenumber,24,addr
261211947,street,Calle Huelva,addr
261211947,building,apartments,regular
261211947,source,catastro,regular
261211948,housenumber,25,addr
261211948,street,Calle Cuesta del Rosario,addr
261211948,building,apartments,regular
261211948,levels,3,building
261211948,levels,0,roof
261211948,source,catastro,regular
261211949,housenumber,25,addr
261211949,street,Calle Huelva,addr
261211949,building,apartments,regular
261211949,source,catastro,regular
261211950,housenumber,27,addr
261211950,street,Calle Huelva,addr
261211950,building,apartments,regular
261211950,source,catastro,regular
261211951,housenumber,34,addr
261211951,street,Calle Huelva,addr
261211951,building,apartments,regular
261211951,source,catastro,regular
261211952,housenumber,36,addr
261211952,street,Calle Huelva,addr
261211952,building,apartments,regular
261211952,source,catastro,regular
261211953,housenumber,38,addr
261211953,street,Calle Huelva,addr
261211953,building,apartments,regular
261211953,source,catastro,regular
261211954,housenumber,4,addr
261211954,street,Calle Jesús de las Tres Caídas,addr
261211954,building,apartments,regular
261211954,source,catastro,regular
261211955,housenumber,6,addr
261211955,street,Calle Jesús de las Tres Caídas,addr
261211955,building,apartments,regular
261211955,levels,4,building
261211955,levels,1,roof
261211955,source,catastro,regular
261211956,housenumber,8,addr
261211956,street,Calle Jesús de las Tres Caídas,addr
261211956,building,apartments,regular
261211956,levels,4,building
261211956,levels,1,roof
261211956,shape,flat,roof
261211956,source,catastro,regular
261211957,housenumber,9,addr
261211957,street,Plaza de la Alfalfa,addr
261211957,building,apartments,regular
261211957,source,catastro,regular
261211958,street,Calle Ángel María Camacho,addr
261211958,building,apartments,regular
261211958,source,catastro,regular
274571000,highway,pedestrian,regular
274571000,history,Retrieved from v1,regular
274571000,incline,up,regular
274571000,name,Calle Joaquín Romero Murube,regular
274571000,ramp,yes,regular
274571001,highway,living_street,regular
274571001,history,Retrieved from v3,regular
274571001,lit,yes,regular
274571001,name,Calle Rodrigo Caro,regular
274571001,oneway,yes,regular
274571001,sidewalk,both,regular
274571001,surface,cobblestone,regular
274571002,housenumber,1,addr
274571002,street,Plaza de la Alianza,addr
274571002,building,residential,regular
274571002,source,catastro,regular
274571003,housenumber,10,addr
274571003,street,Plaza de la Alianza,addr
274571003,building,residential,regular
274571003,source,catastro,regular
274571005,housename,John Fulton Estudio,addr
274571005,housenumber,11,addr
274571005,street,Plaza de la Alianza,addr
274571005,building,hotel,regular
274571005,email,hotel@palacioalcazar.com,regular
274571005,fax,+34 954 50 20 33,regular
274571005,internet_access,wlan,regular
274571005,fee,no,internet_access
274571005,name,Hotel Palacio Alcazar,regular
274571005,phone,+34 954 50 21 90,regular
274571005,smoking,no,regular
274571005,source,catastro,regular
274571005,stars,4,regular
274571005,tourism,hotel,regular
274571005,website,http://www.palacioalcazar.com/,regular
274571005,wheelchair,yes,regular
274571007,housenumber,12,addr
274571007,street,Calle Rodrigo Caro,addr
274571007,building,residential,regular
274571007,source,catastro,regular
274571008,housenumber,2,addr
274571008,street,Plaza de la Alianza,addr
274571008,building,residential,regular
274571008,source,catastro,regular
274571009,housenumber,3,addr
274571009,street,Plaza de la Alianza,addr
274571009,building,residential,regular
274571009,source,catastro,regular
274571010,housenumber,4,addr
274571010,street,Plaza de la Alianza,addr
274571010,building,residential,regular
274571010,source,catastro,regular
274571011,housenumber,5,addr
274571011,street,Plaza de la Alianza,addr
274571011,building,residential,regular
274571011,source,catastro,regular
274571012,housenumber,6,addr
274571012,street,Plaza de la Alianza,addr
274571012,building,residential,regular
274571012,source,catastro,regular
274571013,housenumber,7,addr
274571013,street,Plaza de la Alianza,addr
274571013,building,residential,regular
274571013,source,catastro,regular
274571014,housenumber,8,addr
274571014,street,Plaza de la Alianza,addr
274571014,building,residential,regular
274571014,source,catastro,regular
274571015,housenumber,9,addr
274571015,street,Plaza de la Alianza,addr
274571015,building,residential,regular
274571015,source,catastro,regular
274571017,leisure,garden,regular
274571019,leisure,garden,regular
274760338,city,Sevilla,addr
274760338,country,ES,addr
274760338,housenumber,18,addr
274760338,street,Calle Rodrigo Caro,addr
274760338,building,residential,regular
274760338,name,Restaurante La Cueva,regular
274760338,note,Part of the same restaurant on Plaza de Doña Elvira,regular
274760338,source,survey,regular
277449545,highway,pedestrian,regular
277449545,surface,cobblestone,regular
278688510,city,Sevilla,addr
278688510,country,ES,addr
278688510,housenumber,4,addr
278688510,postcode,41004,addr
278688510,street,Calle Luchana,addr
278688510,building,school,regular
278688510,levels,3,building
278688510,fax,+34 954 21 57 07,regular
278688510,name,Escuela Mercantil de Sevilla,regular
278688510,phone,+34 954 22 23 00,regular
278688510,levels,0,roof
278688510,website,http://escuelamercantil.com/,regular
278688513,city,Sevilla,addr
278688513,country,ES,addr
278688513,housenumber,2,addr
278688513,postcode,41004,addr
278688513,street,Calle Luchana,addr
278688513,building,apartments,regular
278694839,city,Sevilla,addr
278694839,country,ES,addr
278694839,housenumber,20,addr
278694839,postcode,41004,addr
278694839,street,Calle San Isidoro,addr
278694839,building,apartments,regular
278694839,source,catastro,regular
278694845,city,Sevilla,addr
278694845,country,ES,addr
278694845,housenumber,24B,addr
278694845,postcode,41004,addr
278694845,street,Calle San Isidoro,addr
278694845,building,house,regular
278694850,city,Sevilla,addr
278694850,country,ES,addr
278694850,housenumber,24A,addr
278694850,postcode,41004,addr
278694850,street,Calle San Isidoro,addr
278694850,building,house,regular
278694854,city,Sevilla,addr
278694854,country,ES,addr
278694854,housenumber,5,addr
278694854,postcode,41004,addr
278694854,street,Calle Manuel Rojas Marcos,addr
278694854,building,yes,regular
278704537,building,yes,regular
278704540,city,Sevilla,addr
278704540,country,ES,addr
278704540,housenumber,12,addr
278704540,postcode,41004,addr
278704540,street,Plaza de Pilatos,addr
278704540,building,yes,regular
278704544,city,Sevilla,addr
278704544,country,ES,addr
278704544,housenumber,24,addr
278704544,postcode,41004,addr
278704544,street,Calle Águilas,addr
278704544,building,yes,regular
282560321,housenumber,3,addr
282560321,street,Calle Alemanes,addr
282560321,building,residential,regular
282560322,housenumber,34,addr
282560322,street,Calle Hernando Colón,addr
282560322,building,residential,regular
282560323,housenumber,38,addr
282560323,street,Calle Hernando Colón,addr
282560323,building,residential,regular
282560324,housenumber,5,addr
282560324,street,Calle Alemanes,addr
282560324,building,residential,regular
282560326,housenumber,7,addr
282560326,street,Calle Alemanes,addr
282560326,building,residential,regular
282560328,housenumber,9,addr
282560328,street,Calle Alemanes,addr
282560328,building,residential,regular
282560330,housenumber,9,addr
282560330,street,Calle Hernando Colón,addr
282560330,building,residential,regular
286761761,city,Sevilla,addr
286761761,amenity,place_of_worship,regular
286761761,building,yes,regular
286761761,denomination,catholic,regular
286761761,name,Capilla de la Divina Pastora,regular
286761761,religion,christian,regular
286761762,city,Sevilla,addr
286761762,amenity,nursing_home,regular
286761762,building,hospital,regular
286761762,name,Centro de Día para Personas Mayores Casco Antiguo,regular
286761762,old_name,Hospital de Los Viejos,regular
286761762,operator,Junta de Andalucía,regular
286771260,highway,pedestrian,regular
286771260,name,Calle Don Alonso el Sabio,regular
286771260,surface,paving_stones,regular
287691078,highway,pedestrian,regular
287691078,history,Retrieved from v5,regular
287691078,lanes,1,regular
287691078,maxwidth,2,regular
287691078,name,Calle Don Remondo,regular
287691078,oneway,yes,regular
287691078,sidewalk,both,regular
287691078,surface,sett,regular
287691079,barrier,fence,regular
287691080,leisure,garden,regular
287836526,leisure,garden,regular
287850325,housenumber,10,addr
287850325,street,Calle Mateos Gago,addr
287850325,building,residential,regular
287850325,source,catastro,regular
287850327,housenumber,2,addr
287850327,street,Calle Mateos Gago,addr
287850327,building,residential,regular
287850327,levels,3,building
287850327,levels,0,roof
287850327,source,catastro,regular
287850328,housenumber,4,addr
287850328,street,Calle Mateos Gago,addr
287850328,building,residential,regular
287850328,source,catastro,regular
287850331,housenumber,6,addr
287850331,street,Calle Mateos Gago,addr
287850331,building,residential,regular
287850331,source,catastro,regular
287850333,housenumber,8,addr
287850333,street,Calle Mateos Gago,addr
287850333,building,residential,regular
287850333,source,catastro,regular
287850334,building,residential,regular
287850334,source,catastro,regular
299506655,access,customers,regular
299506655,amenity,parking,regular
299510087,city,Sevilla,addr
299510087,amenity,school,regular
299510087,name,CEIP Nuevo Recaredo,regular
300586767,highway,pedestrian,regular
300586767,name,Calle Azofaifo,regular
300586767,surface,paving_stones,regular
300849672,housenumber,4,addr
300849672,street,Pasaje de Andreu,addr
300849672,building,residential,regular
300849672,source,catastro,regular
300849687,highway,pedestrian,regular
300849687,surface,paving_stones,regular
301243449,housenumber,1,addr
301243449,street,Plaza de Doña Elvira,addr
301243449,building,residential,regular
301243449,source,catastro,regular
301243450,housenumber,10,addr
301243450,street,Calle Rodrigo Caro,addr
301243450,building,residential,regular
301243450,source,catastro,regular
301243451,housenumber,11,addr
301243451,street,Calle Rodrigo Caro,addr
301243451,building,residential,regular
301243451,source,catastro,regular
301243453,housenumber,12,addr
301243453,street,Calle Mateos Gago,addr
301243453,building,residential,regular
301243453,source,catastro,regular
301243455,housenumber,13,addr
301243455,street,Calle Rodrigo Caro,addr
301243455,building,residential,regular
301243455,source,catastro,regular
301243457,housenumber,15,addr
301243457,street,Patio de Banderas,addr
301243457,building,house,regular
301243457,source,catastro,regular
301243458,source,catastro,regular
301243459,housenumber,17,addr
301243459,street,Patio de Banderas,addr
301243459,building,house,regular
301243459,source,catastro,regular
301243460,housenumber,2,addr
301243460,street,Calle Consuelo,addr
301243460,building,residential,regular
301243460,source,catastro,regular
301243461,housenumber,2,addr
301243461,street,Calle Rodrigo Caro,addr
301243461,building,residential,regular
301243461,source,catastro,regular
301243462,housenumber,2,addr
301243462,street,Pasaje de Andreu,addr
301243462,building,residential,regular
301243462,source,catastro,regular
301243464,housenumber,4,addr
301243464,street,Calle Consuelo,addr
301243464,building,residential,regular
301243464,source,catastro,regular
301243465,housenumber,4,addr
301243465,street,Calle Consuelo,addr
301243465,building,residential,regular
301243465,source,catastro,regular
301243469,housenumber,5,addr
301243469,street,Calle Rodrigo Caro,addr
301243469,building,residential,regular
301243469,source,catastro,regular
301243471,housenumber,6,addr
301243471,street,Calle Consuelo,addr
301243471,building,residential,regular
301243471,source,catastro,regular
301243473,housenumber,6,addr
301243473,street,Calle Rodrigo Caro,addr
301243473,building,residential,regular
301243473,source,catastro,regular
301243477,housenumber,7,addr
301243477,street,Calle Rodrigo Caro,addr
301243477,building,residential,regular
301243477,source,catastro,regular
301243479,housenumber,8,addr
301243479,street,Calle Rodrigo Caro,addr
301243479,building,residential,regular
301243479,source,catastro,regular
301243481,housenumber,9,addr
301243481,street,Calle Rodrigo Caro,addr
301243481,building,residential,regular
301243481,source,catastro,regular
301243484,street,Calle Consuelo,addr
301243484,building,residential,regular
301243484,source,catastro,regular
306830770,building,apartments,regular
306830770,source,catastro,regular
306830771,housenumber,7,addr
306830771,building,apartments,regular
306830771,levels,4,building
306830771,levels,0,roof
306830771,source,catastro,regular
306830772,building,apartments,regular
306830772,source,catastro,regular
306830773,building,apartments,regular
306830773,source,catastro,regular
306830774,building,apartments,regular
306830774,levels,3,building
306830774,levels,0,roof
306830774,source,catastro,regular
306830775,building,apartments,regular
306830775,source,catastro,regular
306830776,building,apartments,regular
306830776,source,catastro,regular
306830777,building,apartments,regular
306830777,source,catastro,regular
306830778,building,apartments,regular
306830778,source,catastro,regular
306830779,building,apartments,regular
306830779,levels,4,building
306830779,levels,0,roof
306830779,source,catastro,regular
306830780,building,apartments,regular
306830780,levels,4,building
306830780,levels,0,roof
306830780,source,catastro,regular
307053923,housenumber,10,addr
307053923,street,Calle Ángeles,addr
307053923,building,apartments,regular
307053923,source,catastro,regular
307053924,housenumber,13,addr
307053924,street,Calle Mateos Gago,addr
307053925,housenumber,2,addr
307053925,street,Calle Ángeles,addr
307053926,housenumber,6,addr
307053926,street,Calle Ángeles,addr
307053927,housenumber,8,addr
307053927,street,Calle Ángeles,addr
307053927,building,apartments,regular
307053927,source,catastro,regular
307053928,housenumber,9A,addr
307053928,street,Calle Mateos Gago,addr
307053928,building,apartments,regular
307053928,levels,3,building
307053928,levels,1,roof
307053928,source,catastro,regular
307053929,housenumber,9B,addr
307053929,street,Calle Mateos Gago,addr
307370354,housenumber,10,addr
307370354,street,Calle Segovias,addr
307370354,building,apartments,regular
307370354,source,catastro,regular
307370355,housenumber,11,addr
307370355,street,Calle Placentines,addr
307370355,building,apartments,regular
307370356,housenumber,12,addr
307370356,street,Calle Segovias,addr
307370356,building,apartments,regular
307370356,source,catastro,regular
307370357,housenumber,13,addr
307370357,street,Calle Placentines,addr
307370357,building,apartments,regular
307370359,housenumber,19,addr
307370359,street,Calle Argote de Molina,addr
307370359,building,apartments,regular
307370359,source,catastro,regular
307370362,housenumber,19,addr
307370362,street,Calle Placentines,addr
307370362,building,apartments,regular
307370364,housenumber,2,addr
307370364,street,Calle Don Remondo,addr
307370364,building,apartments,regular
307370364,source,catastro,regular
307370366,housenumber,2,addr
307370366,street,Calle Segovias,addr
307370366,building,apartments,regular
307370366,source,catastro,regular
307370368,housenumber,21,addr
307370368,street,Calle Argote de Molina,addr
307370368,building,apartments,regular
307370368,source,catastro,regular
307370371,housenumber,21,addr
307370371,street,Calle Placentines,addr
307370371,building,apartments,regular
307370372,housenumber,23,addr
307370372,street,Calle Argote de Molina,addr
307370372,building,apartments,regular
307370372,source,catastro,regular
307370375,housenumber,23,addr
307370375,street,Calle Placentines,addr
307370375,building,apartments,regular
307370377,housenumber,25,addr
307370377,postcode,41004,addr
307370377,street,Calle de Placentines,addr
307370377,building,apartments,regular
